team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
San Marino National Team,San Marino,2022/2023,San Marino,4,2,2,0,0,0,0,0,0,0,4,2,2,0,0,0,3,0,0,54,0,9,-9,9,6,3,0,0,6,3,-6,-3,0,0,0,40,30,60,0,0,0,0,0,0,4,2,2,0,0,0,4,2,2,8,3,5,28,30,27,18,7,11,7,3,4,11,4,7,52,27,25,0,0,0,3,1,2,-3,-1,-2,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,2.25,3,1.5,0,0,0,2.25,3,1.5,0.75,0.5,1,0,0,0,0.75,0.5,1,4,3,1,1,0,0,2,2,1,1,0,0,2,1,0,0,0,0,0,1,3,3,4,4,0,0,1,1,2,2,0,1,2,2,2,2,100,75,25,25,0,0,100,100,50,50,0,0,100,50,0,0,0,0,0,25,75,75,100,100,0,0,50,50,100,100,0,50,100,100,100,100,2,1,0,1,0,0,1,1,0,50,25,0,50,0,0,50,50,0,0,0,0,-17,0,0,0,0,0,0,100,100,100,0,0,0,2,1,1,50,50,50,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,1.00,1.00,1.00,2,1.5,2.50,50,50,50,25,25,25,0,0,0.43,0.38,0.49,1.60,1.96,1.24,50,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,0,0,0,0,100,100,100,0
FYR Macedonia National Team,FYR Macedonia,2022/2023,FYR Macedonia,6,3,3,0,2,1,1,1,0,1,3,2,1,1.17,1,1.33,3,0,0,30,7,7,0,14,8,6,4,3,4,3,0,0,77,68,90,77,68,90,2,1,1,1,0,1,3,2,1,2,1,1,34,15,19,13,9,4,62,60,65,100,46,54,38,18,20,62,28,34,61,27,34,5,4,1,2,0,2,3,4,-1,2,1,1,2,2,0,2,0,2,1.33,1.67,1,2.33,2.67,2,1.17,1.33,1,1.17,1.33,1,1.17,1.33,1,0.83,1.33,0.33,0.33,0,0.67,6,5,2,1,0,0,3,2,2,1,0,0,3,3,0,0,0,0,0,1,4,5,6,6,0,1,1,2,3,3,0,0,3,3,3,3,100,83,33,17,0,0,100,67,67,33,0,0,100,100,0,0,0,0,0,17,67,83,100,100,0,33,33,67,100,100,0,0,100,100,100,100,4,1,1,1,1,1,3,0,0,67,17,17,33,33,33,100,0,0,33,33,33,0,33,33,33,17,0,33,50,67,33,33,33,33,4,3,1,67,100,33,4,2,2,67,67,67,0,0,0,0,0,0,33,33,33,33,67,0,33,0,67,5.67,5.00,6.33,2.17,3,1.33,50,33,17,17,17,17,17,0,1.94,1.79,2.07,1.04,1.29,0.79,50,1,2,1,1,1,0,0,0,1,0,1,0,1,1,1,2,0,1,17,0,33,50,67,33,0
Georgia National Team,Georgia,2022/2023,Georgia,6,3,3,0,5,2,3,1,1,0,0,0,0,2.67,2.33,3,1,0,0,1,16,3,13,19,6,13,6,10,0,3,6,7,34,45,27,180,0,90,4,3,1,2,0,2,1,1,0,5,2,3,38,22,16,10,4,6,52,55,49,108,53,55,44,17,27,64,36,28,58,34,24,6,3,3,0,0,0,6,3,3,4,2,2,2,1,1,0,0,0,2.33,2.33,2.33,3.17,2,4.33,2.67,2,3.33,0.5,0,1,1,1,1,1,1,1,0,0,0,5,5,4,2,1,1,2,2,1,1,0,0,3,3,3,1,1,1,1,1,2,4,5,5,1,1,2,2,3,3,0,0,0,2,2,2,83,83,67,33,17,17,67,67,33,33,0,0,100,100,100,33,33,33,17,17,33,67,83,83,33,33,67,67,100,100,0,0,0,67,67,67,4,2,0,2,1,0,2,1,0,67,33,0,67,33,0,67,33,0,83,67,100,38,67,100,33,33,0,67,17,33,0,83,67,100,6,3,3,100,100,100,2,1,1,33,33,33,0,0,0,0,0,0,67,67,67,33,33,33,0,0,0,6.33,7.33,5.33,1.67,1.33,2.00,83,83,67,67,50,33,33,0,2.24,2.13,2.35,1.26,0.90,1.62,83,1,2,0,3,1,3,3,0,3,0,0,0,0,1,0,0,1,1,17,33,0,0,0,0,0
Spain National Team,Spain,2022/2023,Spain,6,3,3,0,3,1,2,2,1,1,1,1,0,1.83,1.33,2.33,1,0,0,16,8,5,3,13,7,6,4,4,3,2,1,2,68,68,68,108,90,134,3,1,2,3,2,1,0,0,0,4,2,2,32,16,16,7,4,3,71,71,71,56,25,31,24,10,14,32,15,17,62,29,33,4,2,2,2,1,1,2,1,1,3,2,1,2,0,2,1,1,0,1.83,2,1.67,2.17,2.33,2,1.33,1.33,1.33,0.83,1,0.67,1,1,1,0.67,0.67,0.67,0.33,0.33,0.33,6,4,2,1,0,0,3,3,1,0,0,0,3,1,1,1,0,0,0,2,4,5,6,6,0,0,2,3,3,3,0,2,2,2,3,3,100,67,33,17,0,0,100,100,33,0,0,0,100,33,33,33,0,0,0,33,67,83,100,100,0,0,67,100,100,100,0,67,67,67,100,100,5,1,0,3,0,0,2,1,0,83,17,0,100,0,0,67,33,0,50,33,67,-10,50,33,67,50,67,33,0,0,0,67,67,67,4,2,2,67,67,67,2,1,1,33,33,33,1,0,1,17,0,33,50,67,33,33,0,67,17,33,0,5.33,5.33,5.33,1.17,1.33,1.00,83,67,67,67,50,33,17,17,1.30,1.13,1.47,0.96,0.97,0.95,33,0,1,2,0,1,1,0,1,2,1,0,1,0,0,1,1,0,1,33,33,33,17,33,0,17
Luxembourg National Team,Luxembourg,2022/2023,Luxembourg,6,3,3,0,3,1,2,2,1,1,1,1,0,1.83,1.33,2.33,2,0,0,17,9,7,2,16,7,9,3,6,4,3,-1,3,60,90,45,77,68,90,3,1,2,2,1,1,1,1,0,5,2,3,23,10,13,8,6,2,52,53,50,66,26,40,24,10,14,42,16,26,50,25,25,4,1,3,3,1,2,1,0,1,2,1,1,3,1,2,1,1,0,1.5,1.33,1.67,2.67,2.33,3,1.5,1,2,1.17,1.33,1,1.17,0.67,1.67,0.67,0.33,1,0.5,0.33,0.67,6,4,2,2,1,1,3,2,1,1,0,0,3,2,1,1,1,1,0,2,4,4,5,5,0,1,2,2,3,3,0,1,2,2,2,2,100,67,33,33,17,17,100,67,33,33,0,0,100,67,33,33,33,33,0,33,67,67,83,83,0,33,67,67,100,100,0,33,67,67,67,67,4,1,1,2,0,0,2,1,1,67,17,17,67,0,0,67,33,33,50,33,67,-24,50,33,67,33,33,33,17,33,0,83,67,100,4,2,2,67,67,67,3,2,1,50,67,33,1,0,1,17,0,33,33,33,33,50,33,67,17,33,0,3.83,3.33,4.33,1.33,2,0.67,67,50,50,50,33,17,17,17,1.10,0.87,1.31,1.44,1.03,1.85,50,1,1,0,1,2,0,1,2,1,0,1,0,2,0,2,0,1,1,33,33,33,17,33,0,17
Portugal National Team,Portugal,2022/2023,Portugal,6,3,3,0,3,2,1,1,0,1,2,1,1,1.67,2,1.33,2,0,0,19,11,3,8,14,7,7,6,5,1,2,5,3,49,45,54,180,273,134,3,2,1,1,0,1,2,1,1,3,2,1,39,19,20,15,8,7,50,50,51,71,42,29,34,22,12,37,20,17,78,44,34,7,5,2,2,0,2,5,5,0,3,2,1,1,1,0,2,0,2,1.67,2.33,1,2.33,2.33,2.33,1.83,2,1.67,0.5,0.33,0.67,1.5,1.67,1.33,1.17,1.67,0.67,0.33,0,0.67,6,4,2,2,0,0,3,2,1,1,0,0,3,2,1,1,0,0,0,2,4,4,6,6,0,1,2,2,3,3,0,1,2,2,3,3,100,67,33,33,0,0,100,67,33,33,0,0,100,67,33,33,0,0,0,33,67,67,100,100,0,33,67,67,100,100,0,33,67,67,100,100,5,3,1,2,2,1,3,1,0,83,50,17,67,67,33,100,33,0,50,67,33,22,50,67,33,17,0,33,33,33,33,50,67,33,4,3,1,67,100,33,3,1,2,50,33,67,0,0,0,0,0,0,50,67,33,17,33,0,33,0,67,6.50,6.33,6.67,2.5,2.67,2.33,100,100,100,100,67,33,0,0,1.44,1.72,1.16,1.09,1.19,0.99,33,0,1,0,5,1,1,1,0,2,1,0,1,0,0,0,0,0,1,17,0,33,33,33,33,0
Norway National Team,Norway,2022/2023,Norway,6,3,3,0,3,1,2,1,1,0,2,1,1,1.67,1.33,2,2,0,0,18,7,7,0,14,7,7,3,4,4,3,-1,1,77,90,68,77,68,90,2,1,1,3,1,2,2,2,0,4,1,3,34,23,11,10,5,5,48,53,42,71,41,30,34,16,18,37,25,12,66,30,36,3,1,2,1,1,0,2,0,2,3,1,2,2,1,1,1,1,0,1.83,1.33,2.33,2.33,2.33,2.33,1.17,1,1.33,1.17,1.33,1,0.67,0.67,0.67,0.5,0.33,0.67,0.17,0.33,0,5,4,3,1,1,0,2,2,1,1,1,0,3,2,2,0,0,0,1,2,3,5,5,6,1,1,2,2,2,3,0,1,1,3,3,3,83,67,50,17,17,0,67,67,33,33,33,0,100,67,67,0,0,0,17,33,50,83,83,100,33,33,67,67,67,100,0,33,33,100,100,100,4,0,0,2,0,0,2,0,0,67,0,0,67,0,0,67,0,0,50,33,67,-15,33,33,33,50,33,67,33,67,0,67,33,100,5,2,3,83,67,100,3,2,1,50,67,33,0,0,0,0,0,0,50,33,67,33,33,33,17,33,0,5.67,7.67,3.67,1.67,1.67,1.67,100,100,100,83,83,67,33,17,1.55,1.74,1.36,1.39,1.36,1.41,33,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,0,3,17,33,0,33,33,33,0
Romania National Team,Romania,2022/2023,Romania,6,3,3,0,2,2,0,1,0,1,3,1,2,1.17,2,0.33,4,0,0,34,6,8,-2,14,9,5,5,1,4,4,1,-3,90,54,273,68,68,68,1,1,0,2,1,1,3,1,2,2,2,0,22,12,10,10,6,4,49,48,50,79,45,34,18,14,4,61,31,30,83,40,43,2,2,0,2,1,1,0,1,-1,2,2,0,2,0,2,2,1,1,1.33,2,0.67,2.33,3,1.67,1,1.67,0.33,1.33,1.33,1.33,0.67,1,0.33,0.33,0.67,0,0.33,0.33,0.33,6,4,2,1,1,0,3,2,2,1,1,0,3,2,0,0,0,0,0,2,4,5,5,6,0,1,1,2,2,3,0,1,3,3,3,3,100,67,33,17,17,0,100,67,67,33,33,0,100,67,0,0,0,0,0,33,67,83,83,100,0,33,33,67,67,100,0,33,100,100,100,100,4,0,0,3,0,0,1,0,0,67,0,0,100,0,0,33,0,0,33,67,0,0,17,33,0,33,33,33,50,33,67,33,67,0,4,2,2,67,67,67,4,1,3,67,33,100,0,0,0,0,0,0,33,67,0,33,0,67,33,33,33,3.67,4.00,3.33,1.67,2,1.33,100,50,50,50,17,17,0,0,1.37,1.61,1.14,1.40,1.56,1.23,67,0,0,1,1,0,1,0,2,1,0,1,0,0,1,1,3,1,1,17,0,33,50,33,67,0
Northern Ireland National Team,Northern Ireland,2022/2023,Northern Ireland,6,3,3,0,1,1,0,2,1,1,3,1,2,0.83,1.33,0.33,3,0,0,40,7,10,-3,17,8,9,4,3,4,6,0,-3,77,68,90,54,68,45,1,0,1,4,2,2,2,1,1,0,0,0,22,11,11,9,3,6,49,51,46,77,46,31,30,21,9,47,25,22,63,33,30,2,0,2,5,2,3,-3,-2,-1,0,0,0,3,1,2,3,2,1,0.5,0.33,0.67,2.83,2.67,3,1.17,1.33,1,1.67,1.33,2,1.17,0.67,1.67,0.33,0,0.67,0.83,0.67,1,5,4,4,3,1,0,3,2,2,1,0,0,2,2,2,2,1,0,1,2,2,3,5,6,0,1,1,2,3,3,1,1,1,1,2,3,83,67,67,50,17,0,100,67,67,33,0,0,67,67,67,67,33,0,17,33,33,50,83,100,0,33,33,67,100,100,33,33,33,33,67,100,4,2,1,2,0,0,2,2,1,67,33,17,67,0,0,67,67,33,17,33,0,17,17,0,33,67,67,67,33,33,33,0,0,0,2,1,1,33,33,33,4,3,1,67,100,33,2,0,2,33,0,67,0,0,0,50,33,67,50,67,33,3.67,3.67,3.67,1.5,1,2.00,33,33,0,0,0,0,0,0,1.54,1.92,1.15,1.33,1.02,1.63,67,0,1,0,0,1,0,0,1,4,1,2,0,2,0,4,0,1,0,33,33,33,50,33,67,0
Sweden National Team,Sweden,2022/2023,Sweden,6,3,3,0,1,0,1,1,1,0,4,2,2,0.67,0.33,1,4,0,0,44,7,11,-4,18,6,12,2,5,4,7,-2,-2,77,134,54,49,68,39,1,0,1,4,2,2,1,1,0,2,0,2,35,25,10,16,9,7,53,60,46,80,42,38,28,12,16,52,30,22,38,25,13,3,1,2,6,3,3,-3,-2,-1,1,0,1,1,1,0,4,2,2,0.67,0.33,1,3,2,4,1.17,0.67,1.67,1.83,1.33,2.33,1.5,1.33,1.67,0.5,0.33,0.67,1,1,1,6,5,3,2,2,0,3,2,1,0,0,0,3,3,2,2,2,0,0,1,3,4,4,6,0,1,2,3,3,3,0,0,1,1,1,3,100,83,50,33,33,0,100,67,33,0,0,0,100,100,67,67,67,0,0,17,50,67,67,100,0,33,67,100,100,100,0,0,33,33,33,100,6,2,1,3,1,0,3,1,1,100,33,17,100,33,0,100,33,33,17,0,33,-8,17,0,33,67,67,67,17,33,0,33,0,67,1,0,1,17,0,33,3,2,1,50,67,33,2,1,1,33,33,33,17,0,33,17,33,0,67,67,67,5.83,8.33,3.33,2.67,3,2.33,67,67,50,33,33,33,33,33,1.56,1.61,1.52,1.53,1.47,1.59,50,0,1,0,1,1,0,1,0,3,1,2,1,0,3,1,2,1,0,17,33,0,67,67,67,17
Ukraine National Team,Ukraine,2022/2023,Ukraine,6,3,3,0,3,1,2,2,2,0,1,0,1,1.83,1.67,2,2,0,0,15,10,4,6,14,5,9,4,6,1,3,3,3,54,68,45,134,273,90,4,2,2,1,1,0,2,1,1,3,1,2,17,7,10,18,10,8,60,63,56,74,37,37,31,17,14,43,20,23,80,40,40,1,0,1,1,1,0,0,-1,1,1,0,1,4,2,2,1,1,0,1.17,0.67,1.67,2.33,1.67,3,1.67,1.33,2,0.67,0.33,1,0.33,0.33,0.33,0.17,0,0.33,0.17,0.33,0,5,4,3,1,1,0,2,2,1,0,0,0,3,2,2,1,1,0,1,2,3,5,5,6,1,1,2,3,3,3,0,1,1,2,2,3,83,67,50,17,17,0,67,67,33,0,0,0,100,67,67,33,33,0,17,33,50,83,83,100,33,33,67,100,100,100,0,33,33,67,67,100,2,0,0,1,0,0,1,0,0,33,0,0,33,0,0,33,0,0,50,33,67,16,67,67,67,17,33,0,33,33,33,50,33,67,5,2,3,83,67,100,5,3,2,83,100,67,0,0,0,0,0,0,17,0,33,67,67,67,17,33,0,2.83,2.33,3.33,3,3.33,2.67,67,50,33,33,0,0,0,0,1.45,1.54,1.35,1.40,0.92,1.87,83,0,0,1,0,2,1,2,1,3,0,0,0,1,0,0,1,1,1,33,67,0,17,0,33,0
Moldova National Team,Moldova,2022/2023,Moldova,6,3,3,0,4,2,2,1,0,1,1,1,0,2.17,2,2.33,2,0,0,7,10,6,4,16,11,5,6,4,5,1,1,3,54,45,68,90,54,273,3,1,2,3,2,1,1,0,1,5,3,2,38,23,15,16,5,11,59,60,58,80,44,36,36,21,15,44,23,21,88,46,42,5,2,3,3,3,0,2,-1,3,2,0,2,3,2,1,1,1,0,1.5,0.67,2.33,2.67,3.67,1.67,1.67,2,1.33,1,1.67,0.33,1.33,1.67,1,0.83,0.67,1,0.5,1,0,5,5,3,1,1,1,3,3,2,1,1,1,2,2,1,0,0,0,1,1,3,5,5,5,0,0,1,2,2,2,1,1,2,3,3,3,83,83,50,17,17,17,100,100,67,33,33,33,67,67,33,0,0,0,17,17,50,83,83,83,0,0,33,67,67,67,33,33,67,100,100,100,4,3,1,2,2,1,2,1,0,67,50,17,67,67,33,67,33,0,67,67,67,-24,50,33,67,50,67,33,17,0,33,83,100,67,4,1,3,67,33,100,2,1,1,33,33,33,2,2,0,33,67,0,33,0,67,50,67,33,17,33,0,6.33,7.67,5.00,2.67,1.67,3.67,67,67,50,50,50,50,50,50,1.71,1.92,1.49,1.01,0.98,1.03,67,2,0,2,0,2,0,1,0,3,0,1,1,0,1,2,0,1,0,17,0,33,17,33,0,17
Latvia National Team,Latvia,2022/2023,Latvia,6,3,3,0,4,2,2,1,0,1,1,1,0,2.17,2,2.33,1,0,0,4,12,5,7,17,7,10,5,7,2,3,3,4,45,54,39,108,134,90,3,2,1,3,1,2,0,0,0,4,2,2,46,23,23,10,2,8,57,61,54,95,46,49,39,16,23,56,30,26,81,33,48,5,1,4,3,2,1,2,-1,3,3,1,2,2,1,1,1,1,0,1.83,1.33,2.33,2.83,2.33,3.33,2,1.67,2.33,0.83,0.67,1,1.33,1,1.67,0.83,0.33,1.33,0.5,0.67,0.33,6,5,3,1,1,1,3,2,2,0,0,0,3,3,1,1,1,1,0,1,3,5,5,5,0,1,1,3,3,3,0,0,2,2,2,2,100,83,50,17,17,17,100,67,67,0,0,0,100,100,33,33,33,33,0,17,50,83,83,83,0,33,33,100,100,100,0,0,67,67,67,67,4,3,1,2,1,0,2,2,1,67,50,17,67,33,0,67,67,33,67,67,67,1,50,67,33,50,33,67,0,0,0,67,67,67,4,2,2,67,67,67,3,2,1,50,67,33,1,0,1,17,0,33,50,33,67,33,33,33,17,33,0,7.67,7.67,7.67,1.67,0.67,2.67,83,83,67,50,50,33,33,33,1.96,1.82,2.08,1.10,1.15,1.05,100,1,2,2,0,1,2,0,3,1,1,0,1,0,1,0,1,0,1,17,0,33,17,33,0,17
Liechtenstein National Team,Liechtenstein,2022/2023,Liechtenstein,6,3,3,0,0,0,0,0,0,0,6,3,3,0,0,0,4,0,0,53,1,11,-10,12,6,6,0,1,6,5,-6,-4,529,0,273,49,45,54,0,0,0,1,0,1,5,3,2,0,0,0,6,2,4,17,10,7,42,45,38,32,14,18,12,5,7,20,9,11,61,35,26,0,0,0,4,4,0,-4,-4,0,0,0,0,3,0,3,3,3,0,0.5,0,1,2,2,2,0.17,0,0.33,1.83,2,1.67,0.67,1.33,0,0,0,0,0.67,1.33,0,6,5,1,0,0,0,3,3,0,0,0,0,3,2,1,0,0,0,0,1,5,6,6,6,0,0,3,3,3,3,0,1,2,3,3,3,100,83,17,0,0,0,100,100,0,0,0,0,100,67,33,0,0,0,0,17,83,100,100,100,0,0,100,100,100,100,0,33,67,100,100,100,3,1,0,3,1,0,0,0,0,50,17,0,100,33,0,0,0,0,0,0,0,-55,0,0,0,17,0,33,83,100,67,0,0,0,3,0,3,50,0,100,6,3,3,100,100,100,0,0,0,0,0,0,0,0,0,50,0,100,50,100,0,1.00,0.67,1.33,2.83,3.33,2.33,67,67,50,33,33,17,17,17,0.50,0.45,0.54,2.19,1.89,2.49,50,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,3,4,0,0,0,100,100,100,0
Poland National Team,Poland,2022/2023,Poland,6,3,3,0,2,1,1,1,0,1,3,2,1,1.17,1,1.33,3,0,0,32,6,12,-6,18,6,12,2,4,4,8,-2,-4,90,134,68,45,68,34,1,0,1,3,1,2,2,2,0,3,0,3,17,13,4,12,3,9,40,43,38,51,35,16,18,9,9,33,26,7,78,45,33,2,0,2,3,2,1,-1,-2,1,1,0,1,3,1,2,2,2,0,1,0.33,1.67,3,2,4,1,0.67,1.33,2,1.33,2.67,0.83,0.67,1,0.33,0,0.67,0.5,0.67,0.33,6,4,3,2,1,1,3,2,1,0,0,0,3,2,2,2,1,1,0,2,3,4,5,5,0,1,2,3,3,3,0,1,1,1,2,2,100,67,50,33,17,17,100,67,33,0,0,0,100,67,67,67,33,33,0,33,50,67,83,83,0,33,67,100,100,100,0,33,33,33,67,67,4,1,0,2,0,0,2,1,0,67,17,0,67,0,0,67,33,0,33,33,33,1,17,0,33,50,33,67,33,67,0,50,0,100,3,1,2,50,33,67,4,3,1,67,100,33,1,0,1,17,0,33,17,0,33,50,33,67,33,67,0,2.83,4.33,1.33,2,1,3.00,83,33,17,17,0,0,0,0,0.76,0.95,0.56,1.76,1.58,1.94,100,0,1,1,0,1,1,0,1,1,0,2,0,0,1,5,0,2,2,17,0,33,50,67,33,0
Slovenia National Team,Slovenia,2022/2023,Slovenia,6,3,3,0,1,1,0,3,1,2,2,1,1,1,1.33,0.67,3,0,0,37,6,10,-4,16,9,7,4,2,5,5,-1,-3,90,68,134,54,54,54,1,0,1,4,2,2,2,1,1,1,0,1,13,9,4,18,10,8,41,46,36,57,27,30,26,13,13,31,14,17,62,33,29,2,0,2,5,3,2,-3,-3,0,0,0,0,4,1,3,2,2,0,0.67,0.33,1,2.67,3,2.33,1,1.33,0.67,1.67,1.67,1.67,1.17,1,1.33,0.33,0,0.67,0.83,1,0.67,5,5,3,2,1,0,3,3,2,1,0,0,2,2,1,1,1,0,1,1,3,4,5,6,0,0,1,2,3,3,1,1,2,2,2,3,83,83,50,33,17,0,100,100,67,33,0,0,67,67,33,33,33,0,17,17,50,67,83,100,0,0,33,67,100,100,33,33,67,67,67,100,4,3,0,2,1,0,2,2,0,67,50,0,67,33,0,67,67,0,17,33,0,0,17,0,33,67,67,67,33,33,33,17,0,33,2,1,1,33,33,33,4,3,1,67,100,33,2,0,2,33,0,67,0,0,0,67,33,100,33,67,0,2.17,3.00,1.33,3,3.33,2.67,50,50,50,50,50,33,33,17,0.99,0.97,1.00,1.72,1.30,2.13,83,0,0,2,0,1,1,1,0,1,1,0,1,2,2,1,0,0,3,50,33,67,33,33,33,17
